Website,Avg_Daily_Visitors,Avg_Daily_Pageviews,Facebook_likes,Twitter_mentions,Google_pluses,LinkedIn_mentions,Pinterest_pins,StumbleUpon_views,Reach_Day,Month_Average_Daily_Reach,Daily_Pageviews,Month_Average_Daily_Pageviews,Daily_Pageviews_per_user,Traffic_Rank
www.1plus1tv.ru,296870,620460,1,4,784,0,0,0,0.02208,0.023328,0.001056,0.001152,2.016,3957
www.asekose.am,15003,51010,297,109,2910,0,0,0,0.001051,0.001242,0.000081,0.000105,3.438,54265
www.ivideo.am,10726,17161,1,0,0,0,0,0,0.001229,0.000764,0.000056,0.000026,1.701,114244
www.uptrend.com,18442,23974,0,0,0,0,0,0,0.001624,0.002082,0.000056,0.000063,1.4325,91199
www.dolartoday.com,121716,231262,0,21800,6120,26,0,1,0.01632,0.010848,0.000758,0.000509,1.92,2054
www.masnoticia.com,3154,7571,16,3940,6,0,0,0,0.000284,0.000198,0.000012,0.000009,1.89,283904
www.awe24.com,2617,7067,0,0,8,0,0,5,0.000189,0.000151,0.000009,0.000009,1.89,360581
www.lifebuzz.com,220211,1794720,0,10,407,12,0,5,0.0192,0.014976,0.004003,0.002717,7.968,215
www.24ora.com,946,3028,5,18400,17,4,0,5,0.000085,0.000189,0.000011,0.000012,5.67,256331
www.gomovies.to,5055853,27756636,1,0,5,0,0,0,0.43776,0.381216,0.05376,0.050861,5.1552,427
www.ebay.com,17678892,182446176,3210,1390,1230000,674,41,148000,1.4592,1.41312,0.393216,0.3432,10.176,36
www.arubanative.com,745,4543,0,0,0,0,0,0,0.000095,0.000088,0.000017,0.00001,6.615,475177
www.chaturbate.com,4614996,52149455,88,51000,3240,46,0,1670,0.34848,0.359136,0.084288,0.09648,10.176,144
www.noticiacla.com,1328,2523,0,26,1,0,0,0,0.000066,0.000123,0.000002,0.000007,1.89,367528
www.diply.com,940284,4184263,543,1910,170000,81,0,11,0.091968,0.076224,0.010272,0.008215,4.2816,63
www.boletinextra.com,378,1514,0,2620,6,1,0,2,0.000038,0.000093,0.000001,0.000007,0.945,491705
www.lapatilla.com,340124,1010171,16,67100,40400,36,0,1,0.02496,0.031104,0.00169,0.002333,2.592,561
www.tripadvisor.com,3602025,11742601,2,1060,5230000,1160,27,9430,0.29184,0.283008,0.02352,0.022147,3.0336,242
www.theunlimitedsystem.com,271207,325448,0,0,0,0,0,0,0.023875,0.022729,0.00064,0.000636,1.146,13806
www.avg.com,2187152,3215113,293,26,203000,8,0,108,0.16608,0.168,0.006173,0.005741,1.4016,523
www.soundcloud.com,10458028,20393154,424,32300000,3990000,1770,2,57100,0.86112,0.840864,0.042336,0.03889,1.8528,102
www.diario.aw,1376,3028,0,0,2,0,0,9,0.000038,0.000088,0.000004,0.000007,3.78,500368
www.9anime.to,684171,2497225,4,0,275,0,2,0,0.04896,0.055872,0.004032,0.004963,3.36,1832
www.arubabank.com,333,999,0,0,1,1,0,0,NA,0.000042,NA,0.000007,NA,1013582
www.google.nl,6797142,58251505,1240,3,6640,2010,0,1550,0.51648,0.545184,0.09888,0.107424,7.2,105
www.airbnb.com,2324474,13691154,1340,440,3060000,735,21,605000,0.19296,0.17568,0.02928,0.024518,5.856,345
www.cnn.com,10624920,25074811,1940,93100,1160000,339,282,28200,0.79872,0.791424,0.044064,0.042058,2.0832,101
www.apple.com,15494191,45862805,15,1770,44000,936,708,41400,1.1712,1.23456,0.087072,0.086448,2.7936,64
www.imgur.com,22975273,82710984,330,134000,1850000,915,90,35,1.9776,1.86528,0.1776,0.157152,3.3888,36
www.watchfree.to,1156213,4809851,105,0,200,778,0,15,0.079392,0.091104,0.007526,0.009026,4.0512,835
www.el-nacional.com,252079,599949,5,1990,528,1300,0,4,0.01824,0.021696,0.001152,0.001267,2.4,990
www.google.com.au,11597242,109477960,780,6,261000,1880,0,26500,0.91104,0.925824,0.208896,0.20064,8.6304,70
www.ebay.com.au,1338541,14188548,25,0,2890,430,1,956,0.10464,0.10656,0.023136,0.026851,8.3808,500
www.gumtree.com.au,598134,4814979,1,109,8550,248,0,93,0.04992,0.049152,0.011904,0.009539,9.024,1150
www.commbank.com.au,582701,2692081,0,6,14700,87,0,228,0.0384,0.047328,0.004234,0.005221,4.224,1421
www.news.com.au,931188,2681825,336,275,12300,5640,0,23600,0.06048,0.081696,0.004195,0.005144,2.592,1009
www.microsoftonline.com,18620670,40406853,0,63,431,6,0,0,1.056,1.49376,0.053568,0.075197,1.9488,62
www.abc.net.au,915235,2297242,5,3,177000,748,5,27900,0.0624,0.072576,0.003994,0.004214,2.4,1099
www.office.com,19946361,45278239,0,50,14600,145,0,12,1.1904,1.60224,0.063072,0.085526,2.0544,56
www.twitch.tv,23056401,63635667,0,100,7940,765,0,228,1.632,1.78272,0.1008,0.115104,2.6208,54
www.imdb.com,16539221,68968551,11500,1180,805000,2510,52,680000,1.488,1.35648,0.16224,0.133248,4.0992,55
www.realestate.com.au,368116,3066408,71,11,6870,75,0,156,0.02976,0.029088,0.006672,0.005706,8.544,2099
www.smh.com.au,587026,1297326,60,16,108000,1840,2,21900,0.04032,0.048768,0.002218,0.002477,2.112,1798
www.nsw.edu.au,357994,1933170,0,14,3,0,0,0,0.02016,0.026784,0.002717,0.003264,5.184,2773
www.ozbargain.com.au,334056,1025555,0,2,3390,98,0,363,0.02592,0.026688,0.002083,0.001872,2.976,3462
www.seek.com.au,300018,1569098,0,13,1150,92,0,435,0.01824,0.02448,0.002467,0.002957,4.992,2850
www.nab.com.au,267630,1892148,0,16,8310,0,0,57,0.02304,0.021216,0.003802,0.003533,7.008,3001
www.vic.gov.au,N/A,N/A,2,1,9,40,0,10,NA,NA,NA,NA,NA,2627
www.nsw.gov.au,N/A,N/A,0,8,34,1,0,5,NA,NA,NA,NA,NA,3068
www.bom.gov.au,N/A,N/A,5,36,5770,193,0,15300,NA,NA,NA,NA,NA,2343
www.anz.com,268066,1353732,0,0,1260,586,0,24,0.01536,0.02112,0.001738,0.002496,4.32,3086
www.google.at,3744028,30551273,142,1,26300,113,0,340,0.29376,0.30048,0.058656,0.057072,7.5072,192
www.amazon.de,8312092,75224435,0,8420,6240,899,0,102,0.64032,0.6744,0.14304,0.144288,8.4192,84
www.orf.at,662588,3379202,15,2480,1800,365,1,228,0.04896,0.052032,0.006269,0.006048,4.896,1371
www.willhaben.at,369776,3553547,0,0,12600,0,0,2,0.02976,0.029472,0.007565,0.006922,9.6,2028
www.derstandard.at,351440,1440903,2,1370,85800,261,3,417,0.02304,0.028512,0.00192,0.002659,3.168,2914
www.gmx.net,2563886,10665768,0,1,81,243,0,131,0.18624,0.20736,0.018912,0.020054,3.8304,326
www.gmx.at,294418,615332,0,1,458,49,0,53,0.0192,0.02352,0.001056,0.001142,2.112,4195
www.sparkasse.at,185454,1112726,0,0,582,0,0,0,0.01056,0.014592,0.00144,0.002083,5.28,5149
www.raiffeisen.at,175608,1281943,0,0,372,0,0,0,0.01056,0.013824,0.001728,0.002333,6.336,5010
www.krone.at,251810,846083,8,0,5090,7,0,20,0.02304,0.019968,0.002016,0.001584,3.264,4146
www.dict.cc,1037454,4917534,3,2,1330,11,0,1110,0.06624,0.082272,0.007219,0.009096,4.128,788
www.google.de,30113767,227057804,1540,5,422000,2280,3,9080,2.3328,2.424,0.409824,0.42288,6.624,22
www.ebay.de,5165477,70250494,299,2,7540,78,3,424,0.40224,0.42096,0.1392,0.138048,13.056,117
www.chip.de,1740910,4230413,30,0,234000,247,0,3110,0.14016,0.14496,0.008938,0.008398,2.4,533
www.ebay.at,151809,1153748,11,0,305,3,0,21,0.01248,0.012768,0.002016,0.002208,6.048,5760
www.bankaustria.at,108852,620460,0,0,226,18,0,0,0.005952,0.00863,0.00073,0.001152,4.608,8926
www.vice.com,2896499,4286818,0,9,2330000,0,4,355,0.24384,0.216,0.008362,0.007468,1.4496,130
www.univie.ac.at,N/A,N/A,0,0,24,15,0,17,0.008352,0.012,0.001152,0.001517,5.088,6401
www.geizhals.at,122927,454833,0,139,229,0,0,245,0.007008,0.009581,0.000662,0.000784,3.552,8325
www.bs.to,665876,6512271,4400,63,80,0,0,15,0.04896,0.058272,0.010848,0.013354,9.408,975
www.bawagpsk.com,102394,419817,0,4,411,2,0,0,0.010505,0.008156,0.000955,0.000815,3.9155,9677
www.diepresse.com,149889,389710,0,128000,14800,571,0,569,0.006912,0.011232,0.00049,0.000614,2.688,9415
www.bet365.com,8558796,10527318,0,33100,2660,65,0,12,0.76704,0.70416,0.024192,0.020918,1.1904,125
www.google.az,4424173,25085067,13,0,128,16,0,6,0.34944,0.353568,0.0504,0.045725,5.4336,180
www.metbuat.az,116772,256901,0,3,4,0,0,0,0.008544,0.00817,0.00047,0.000468,2.304,1857
www.turbo.az,341851,6973771,7,52,303,1,0,0,0.02592,0.026016,0.014208,0.012211,21.12,2041
www.tap.az,314569,3271519,0,18,3,0,0,0,0.02496,0.025152,0.005606,0.005939,9.504,2433
www.oxu.az,277989,758910,1,18,265,185,0,0,0.02208,0.021216,0.001402,0.001411,2.496,4158
www.big.az,184715,984532,0,60,179,0,0,0,0.01344,0.014688,0.001824,0.001853,4.992,4892
www.milli.az,162773,989660,2,24,100,2,0,0,0.01056,0.012864,0.001459,0.001795,5.184,6011
www.lalafo.az,119571,799932,0,0,1,0,0,0,0.009312,0.012384,0.001363,0.001661,6.24,5168
www.haqqin.az,146898,825571,0,71,339,1,0,0,0.01152,0.012576,0.001469,0.001709,5.376,5801
www.canlitv.stream,161816,270233,0,0,0,0,0,0,0.008448,0.013248,0.000374,0.000524,1.632,1746
www.musavat.com,149736,543543,0,138,42,0,0,0,0.01056,0.011712,0.00096,0.00096,3.456,6969
www.disput.az,118874,866593,0,238,38,0,0,0,0.008736,0.009379,0.001421,0.001728,6.144,7410
www.e-gov.az,172380,399923,0,1,4,4,0,0,0.016235,0.012415,0.000955,0.000831,2.483,10227
www.day.az,135461,506624,9,1,69,12,0,1,0.00912,0.011232,0.000883,0.00094,3.648,7667
www.dim.gov.az,N/A,N/A,0,0,0,0,0,0,NA,NA,NA,NA,NA,10408
www.hesab.az,113834,558926,0,0,62,40,0,0,0.01344,0.009043,0.001555,0.001046,4.992,8672
www.yenicag.az,24997,39996,0,1,2,0,0,0,0.001632,0.002333,0.000064,0.000081,1.536,8434
www.bizimyol.info,144668,339971,0,65,3,0,0,0,0.0096,0.009696,0.000499,0.000516,2.208,8921
www.livescore.com,1640887,6153327,67,10400,6720,0,0,359000,0.15648,0.14208,0.01584,0.012029,3.8016,503
www.qafqazinfo.az,105911,517905,3,125,24,3,0,0,0.009408,0.008582,0.001037,0.000959,4.704,8452
www.baku.ws,100970,343301,0,72,5,0,0,0,0.00468,0.008987,0.000248,0.000671,2.0055,9576
www.tqdk.gov.az,N/A,N/A,1,3300,993,0,0,0,NA,NA,NA,NA,NA,10632
www.myvideo.az,104834,377404,7,0,39,1,0,0,0.007392,0.008362,0.000634,0.00075,3.552,9185
www.my-hit.org,1646665,5845661,1,3,676,0,0,0,0.12,0.13152,0.009389,0.01105,3.3408,475
www.lent.az,96920,387680,0,71,482,1,0,0,0.006781,0.007678,0.000697,0.000667,3.82,11620
www.onedio.com,595278,2404925,0,28500,5020,267,0,11,0.04464,0.047616,0.003773,0.004418,3.5616,346
www.video.az,92893,352993,0,10,14,2,0,0,0.00764,0.007029,0.000669,0.000607,3.7245,12213
www.google.bs,97163,612127,16,0,26,2,0,12,0.008118,0.007955,0.001146,0.001108,5.348,10035
www.lotterypost.com,47703,157422,4090,1,2510,1,0,61,0.004032,0.003686,0.000298,0.000279,2.88,1814
www.islandluck.com,5308,30790,1,3,24,0,0,0,0.000284,0.000406,0.00003,0.000058,4.725,144706
www.tribune242.com,6898,20695,1,23,68,37,0,1,0.000728,0.00086,0.000031,0.000051,1.89,116418
www.bahamaslocal.com,4807,10094,0,0,8,33,0,20,0.000378,0.000444,0.000026,0.00003,2.835,152086
www.thenassauguardian.com,5629,14638,1,1,12,142,0,15,0.000378,0.000416,0.000019,0.000025,1.89,183464
www.mbtrx.com,328177,492266,0,3,0,0,0,0,0.02688,0.024672,0.001152,0.000729,1.632,3727
www.espn.com,8122199,25828594,0,477,8950000,0,216,29,0.648,0.628896,0.053184,0.04944,3.216,121
www.walmart.com,3943841,15578175,9,86300,5000,2080,72,2570,0.33408,0.318432,0.033312,0.02952,3.7536,205
www.scotiabank.com,440623,2348520,1,885,6870,311,0,4,0.02976,0.036576,0.003965,0.004653,5.088,1957
www.bahamas.gov.bs,N/A,N/A,0,9,0,0,0,0,0.000539,0.000397,0.000025,0.000031,1.89,163709
www.rbcroyalbank.com,483017,1081959,1,39,726,23,0,10200,0.03264,0.040704,0.001795,0.00216,2.112,2311
www.google.com.bh,N/A,N/A,43,0,254,6,0,50,0.0336,0.033888,0.005414,0.004867,6.048,2061
www.manoramaonline.com,576036,3081791,595,139,180000,75,0,12,0.04512,0.044544,0.006202,0.005648,5.184,514
www.atnbdnews24.com,6836,10255,0,0,0,0,0,0,0.000499,0.000499,0.000018,0.000017,1.536,1506
www.ekusherbangladesh.com.bd,11874,22562,0,0,0,2,0,0,0.000595,0.000701,0.000032,0.000029,2.016,1374
www.expatriates.com,144649,1938298,0,0,95,86,0,30,0.01152,0.011136,0.004464,0.003427,14.4,5197
www.bahrain.bh,18827,103552,0,67,13,219,0,0,0.001624,0.001423,0.000229,0.00021,5.8255,47748
www.abs-cbn.com,362092,825571,0,774,4,15,0,278,0.02976,0.02976,0.001632,0.001622,2.112,229
www.adsmena.com,237412,301513,0,0,0,0,0,0,0.01344,0.017088,0.000384,0.000525,1.248,6349
www.lmra.bh,21424,42849,0,0,1470,0,0,0,0.002006,0.001729,0.000124,0.000083,2.3875,49185
www.com-contact.co,340071,520308,0,0,0,0,0,0,0.027695,0.018718,0.000921,0.000674,1.337,13768
www.urdupoint.com,198854,912743,0,78,56,15,0,1,0.01632,0.016032,0.001824,0.001728,4.224,650
www.alwasatnews.com,21581,56111,3,6,2530,67,0,6,0.002292,0.001939,0.000134,0.000116,2.292,39900
www.3sk.tv,711103,2794636,3,426,123,0,0,0,0.055392,0.061824,0.005597,0.005858,3.84,988
www.uob.edu.bh,N/A,N/A,0,11,0,6,0,0,0.001242,0.000955,0.000153,0.000111,4.584,70347
www.lmra.gov.bh,N/A,N/A,0,0,0,0,0,0,0.00086,0.000659,0.000191,0.000137,8.595,74409
www.gdnonline.com,10456,41828,0,0,27,11,0,0,0.000764,0.001051,0.000058,0.000086,3.247,66320
www.dailypakistan.com.pk,172260,661482,365,1040,3440,23,0,0,0.01536,0.014592,0.001296,0.001277,3.648,895
www.youm7.com,1026728,4486801,35,923,2260000,179,2,70,0.076032,0.078912,0.008602,0.00805,4.2624,210
www.students-bh.com,6901,35197,0,0,1,0,0,0,0.000678,0.000793,0.000093,0.000129,5.73,92066
www.batelco.com,7179,38767,0,112,43,0,0,0,0.000506,0.000688,0.000068,0.000082,5.6345,78923
www.google.co.in,66935532,550210081,1670,733,3210000,6760,0,48600,5.31936,5.3424,1.06272,1.005696,7.5168,7
www.yts.ag,3364596,10665768,1,0,2730,1,0,0,0.26016,0.266784,0.01728,0.020525,2.8032,260
www.bayt.com,445307,1522948,0,26,69700,4870,1,48,0.0336,0.03696,0.00263,0.002986,2.976,1224
www.prothom-alo.com,558224,3338180,34,125,65600,418,0,14,0.04896,0.044352,0.006806,0.006074,5.28,611
www.google.com.bd,721038,2112642,20,84,435,136,0,89,0.0552,0.05712,0.003946,0.003718,2.688,1348
www.kalerkantho.com,157886,399453,64,81,1210,4,0,1,0.01344,0.011136,0.000739,0.000675,2.208,1561
www.bd24live.com,35381,70763,1070,3710,449,2,0,1,0.002304,0.003072,0.000125,0.000151,2.304,2827
www.ntvbd.com,73349,168704,1,3,6440,66,0,49,0.00624,0.006355,0.000384,0.000344,2.688,2549
www.bdjobs.com,197191,1991627,34,920,9400,549,0,15,0.01536,0.015072,0.003773,0.00354,9.216,4178
www.bd-pratidin.com,78198,312794,54,39,181,0,0,1,0.004704,0.006298,0.000451,0.000594,4.032,5362
www.jagonews24.com,56055,246645,0,528,694,46,0,0,0.005376,0.004243,0.000528,0.000444,3.84,5962
www.grameenphone.com,184121,355355,3,17,1600,20,0,44,0.014496,0.01488,0.000733,0.000675,1.92,6684
www.bdnews24.com,196513,656355,90,77200,22100,157,1,29,0.01728,0.015456,0.001334,0.00119,2.976,5324
www.bd24report.com,25394,53328,0,0,3,0,0,0,0.002304,0.002006,0.000115,0.000097,2.208,8926
www.zoombangla.com,16566,43073,0,2830,11,0,0,0,0.001536,0.001517,0.000057,0.000106,1.536,8567
www.daraz.com.bd,168745,377989,1,0,20,99,0,0,0.012415,0.010219,0.000738,0.000612,2.483,10518
www.eskimi.com,34249,263724,166,6,219,17,0,2060,0.003152,0.002961,0.000716,0.000516,9.55,22589
www.crazyhd.com,111958,816170,4,8,3,0,0,0,0.00659,0.007077,0.001108,0.001194,6.9715,10386
www.bikroy.com,86817,876849,0,1060,5450,301,0,1,0.007584,0.006922,0.001757,0.001878,9.6,8666
www.cricbuzz.com,3482027,13962926,373,3780,542000,227,0,71,0.085728,0.24672,0.00745,0.023405,3.2736,367
www.educationboardresults.gov.bd,17965,41318,0,428,22,15,0,4,0.001815,0.001518,0.000105,0.000081,2.292,53605
www.banglanews24.com,106535,361155,1950,773,1830,5,0,1,0.007736,0.00913,0.000621,0.000758,3.1515,9763
www.padmanews.com,14529,26151,0,0,0,0,0,0,0.001056,0.000905,0.000051,0.000037,2.016,7769
www.nu.edu.bd,69583,407065,0,218,139,5,0,1,0.004871,0.005596,0.000614,0.000796,4.8705,11272
www.xiclassadmission.gov.bd,118318,540712,0,20,0,7,0,0,0.0085,0.00551,0.000965,0.000584,4.393,38953
www.thedailystar.net,76916,192291,29,53,6380,1,0,28,0.005376,0.00577,0.000374,0.000363,2.592,8916
www.bioscopelive.com,85435,312695,0,0,5,0,0,0,0.010696,0.006007,0.000911,0.000483,3.438,18592
www.teletalk.com.bd,67783,199962,0,53,91,2,0,1,0.005444,0.005911,0.000368,0.000484,2.865,9979
www.dsebd.org,66169,420838,7,50,167,90,0,6,0.001528,0.004928,0.000239,0.000765,5.8255,12407
www.nationnews.com,7549,18874,1,1080,41,59,0,32,0.000697,0.000611,0.000036,0.000053,2.1965,94040
www.barbadostoday.bb,7438,14133,0,0,1100,2,0,0,0.000369,0.000463,0.00002,0.000022,1.89,125320
www.uwi.edu,39994,275967,0,1,11,1,0,219,0.002483,0.00339,0.000611,0.000604,9.55,19121
www.bra.gov.bb,1428,7571,0,0,0,0,0,0,0.000057,0.000208,0.000004,0.000032,2.835,366616
www.google.com.jm,141036,830699,31,0,108,9,0,187,0.01056,0.011424,0.00144,0.001544,4.896,6876
www.firstcaribbeanbank.com,6356,17161,0,0,9,0,0,1,0.000463,0.000491,0.000027,0.00003,2.835,140675
www.thevideo.me,1320448,3604824,0,11,1,0,0,0,0.12096,0.12192,0.00841,0.007952,2.688,560
www.dailymail.co.uk,5901074,14634664,18,20,398000,1550,3,148,0.4656,0.48816,0.028992,0.028032,2.3424,152
www.kissanime.ru,2105054,18208723,3710,0,339000,0,0,3,0.11424,0.18816,0.026112,0.033715,8.64,304
www.hi5.com,200532,2245964,800,575,5360,33,0,1400,0.01728,0.017376,0.005443,0.004512,12.48,3502
www.findyello.com,12114,29076,0,0,23,0,0,0,0.001337,0.00085,0.000069,0.000051,2.1965,94705
www.google.by,1361826,9178714,2,0,136,35,0,28,0.10944,0.108864,0.018701,0.014122,7.1904,583
www.yandex.by,659921,2276731,0,6,37,8,0,1,0.053472,0.052426,0.004406,0.004324,3.2256,1691
www.tut.by,510468,2266476,1,235,204,580,50,73,0.040608,0.041856,0.00383,0.004415,3.936,1628
www.onliner.by,399217,2622855,1,11,665,130,0,1,0.027744,0.031968,0.004464,0.005148,6.048,2007
www.kufar.by,139505,1422956,0,0,564,0,0,0,0.011616,0.011136,0.002458,0.002644,9.0336,5828
www.seasonvar.ru,2221343,5486717,3,1320,5510,1,0,1,0.20256,0.175776,0.012576,0.010589,2.4,410
www.asb.by,89963,2132127,0,0,16,0,0,0,0.007718,0.006528,0.004474,0.003061,24.768,8795
www.parimatch.by,111076,187719,0,0,2,0,0,0,0.009397,0.009741,0.000393,0.000408,1.61395,11559
www.gismeteo.by,91143,247911,0,0,15,1,0,0,0.007793,0.007984,0.000529,0.000543,2.5785,13143
www.av.by,63377,836574,0,9,100,2,0,2,0.004775,0.004995,0.001729,0.001714,13.37,12344
www.rutracker.org,2702475,13998821,3,49300,2490,131,0,53,0.25248,0.2208,0.029664,0.026285,4.4256,270
www.userapi.com,2197397,7317332,432,80,38300,0,0,0,0.18432,0.178176,0.016128,0.013891,3.4176,638
www.wildberries.by,52441,486131,0,0,4,0,0,0,0.004689,0.004116,0.000892,0.000862,7.87875,15716
www.bigcinema.to,590290,1522948,0,0,697,0,0,0,0.050688,0.041472,0.002774,0.002659,2.304,1671
www.charter97.org,100691,553799,233,6400,76,4,0,1,0.007104,0.007709,0.001056,0.001008,5.664,8558
www.deal.by,64890,190779,0,28,11,1,0,0,0.005253,0.005262,0.000344,0.00038,2.483,15806
www.beltelecom.by,63885,134157,0,18,2,0,0,1,0.004947,0.004918,0.00024,0.000238,2.0055,19659
www.livejournal.com,3324258,12598938,16,898,8560,170,0,29100,0.26112,0.269088,0.025728,0.023779,3.7056,252
www.drive2.ru,1135016,7922410,0,1,701,24,0,0,0.08784,0.091584,0.015072,0.015034,6.4704,631
www.talks.by,67283,187719,0,2,2,1,0,0,0.005253,0.005281,0.000338,0.000339,2.7695,13713
www.pikabu.ru,1500033,7230160,1,1070,13900,7,0,3,0.1296,0.12288,0.016128,0.01368,4.8096,520
www.ask.fm,1739582,3235624,13,1040000,1780,612,1,189,0.1584,0.14208,0.007085,0.006203,1.7472,574
www.abw.by,42729,247401,0,0,145,1,0,0,0.002961,0.003543,0.000544,0.000478,6.876,19194
www.ivi.ru,737351,2020342,0,16,1560,60,0,9,0.07968,0.060442,0.005376,0.003855,2.64,1281
www.pogoda.by,54788,73965,0,8870,203,3,0,0,0.004775,0.004632,0.000162,0.000152,1.2415,26325
www.rambler.ru,5082480,16111463,0,16,649,97,2,61,0.40608,0.403968,0.031488,0.029731,2.9184,179
www.kinogo.by,80105,216285,0,0,1,0,0,0,0.00573,0.006628,0.000258,0.000362,1.8145,14495
www.tnt-online.ru,687588,2722847,1,876,348,0,0,1,0.067296,0.053952,0.006509,0.005207,3.648,1365
www.rw.by,30106,215265,0,8,50,0,0,1,0.002101,0.002388,0.000362,0.000404,7.258,29048
www.kinokrad.co,933351,2958725,0,0,91,0,0,0,0.062976,0.080544,0.004272,0.006085,2.88,894
www.4pda.ru,1041796,4604740,2,641,1100,1,0,6,0.083712,0.08448,0.009302,0.008955,4.1856,752
www.worldoftanks.ru,847791,2543375,0,1050,53300,3,0,14,0.063552,0.066912,0.004714,0.00482,2.9088,996
www.schools.by,31126,152521,0,6,8,8,0,0,0.003343,0.002493,0.000334,0.000287,4.202,29599
www.google.be,4472264,39042866,802,1,3200,463,2,1860,0.3504,0.35616,0.073248,0.070579,7.872,156
www.hln.be,413132,1892148,33,2,3970,324,0,63,0.0288,0.03216,0.00312,0.00336,4.128,2353
www.nieuwsblad.be,276875,1143493,13,6,1210,145,0,58,0.0192,0.0216,0.00192,0.002083,3.552,3707
www.amazon.fr,3103788,24644078,1,147,4280,1140,1,36,0.24288,0.24384,0.049728,0.045283,7.6992,228
www.kuleuven.be,211027,1646015,0,0,16,125,0,1,0.01632,0.016512,0.002563,0.002794,6.048,4425
www.2dehands.be,174960,1630631,1,0,2080,223,0,3,0.0144,0.013248,0.003379,0.002755,9.12,5602
www.standaard.be,190276,605076,10,32,2140,557,1,107,0.0144,0.014976,0.001344,0.001075,3.36,6119
www.deredactie.be,200995,651227,26,1,307,470,64,2,0.01248,0.014496,0.001152,0.001114,3.552,6266
www.telenet.be,182241,523032,0,50,600,102,0,48,0.01344,0.014784,0.000912,0.000989,2.592,6077
www.2ememain.be,154409,1374243,0,0,2250,7,0,100,0.01344,0.011904,0.002947,0.002544,8.448,5648
www.rtbf.be,208773,584566,0,628,301,92,0,5,0.01248,0.021408,0.001152,0.001363,3.456,5072
www.bnpparibasfortis.be,119413,871721,0,9,358,122,0,0,0.007008,0.009792,0.00144,0.00169,8.256,7061
www.bol.com,383131,2030598,0,142,5690,7970,3,9,0.02688,0.031872,0.003514,0.004061,4.992,2434
www.9gag.com,4842897,21357176,6480,117000,82300,711,5320,195000,0.38496,0.386112,0.038688,0.042298,4.2336,173
www.immoweb.be,104913,912743,5,0,1240,73,0,1,0.006048,0.008602,0.001536,0.001997,9.6,7985
www.ebay.be,107412,1020426,1,298,156,1,0,12,0.008832,0.008621,0.003043,0.001882,12.48,7264
www.smartschool.be,113326,419307,0,0,32,13,0,0,0.010505,0.00827,0.000917,0.000714,3.3425,12484
www.lesoir.be,161999,437399,71,5,646,122,0,183,0.01152,0.01584,0.000816,0.000979,2.688,7022
www.google.com.bz,N/A,N/A,7,0,368,2,0,75,0.003152,0.003381,0.00042,0.000354,5.2525,22893
www.atlabank.com,1334,11609,0,0,2,0,0,1,0.000019,0.000113,0.000003,0.000023,7.56,345457
www.ub.edu.bz,N/A,N/A,0,0,1,1,0,1,0.000151,0.000104,0.000015,0.000013,4.0635,383302
www.breakingbelizenews.com,2019,4038,0,0,4,4,0,0,0.000189,0.000236,0.000009,0.000009,1.89,273946
www.belizebank.com,1022,7571,0,0,1,0,0,0,0.000009,0.000081,0.000003,0.000011,9.45,540495
www.askcom.me,3962,8717,0,0,0,0,0,0,0.000288,0.000278,0.000017,0.000016,2.88,155
www.galen.edu.bz,N/A,N/A,0,2,0,4,0,60,0.000009,0.000026,0.000001,0.000005,5.67,924788
